PC1,PC2,PC3,PC4,PC5,PC6,PC7
3.2115348133698505,-0.8590344808857437,0.42552411194880846,-0.7566243909812396,0.0642353950921945,0.1937065538128433,-1.9762127169913364
-0.2908004325428532,-0.7927443759034871,0.6375804998400265,-0.7787824619066923,-0.3984675242438666,-0.25918594067233824,-0.011091008269034147
0.26928549313303934,0.026931051370928803,0.35725014711600883,-0.6822025003009019,-0.7844079408505888,-0.04157269526227903,-0.7048293887382319
-1.307322139153844,-0.10655718245154253,0.5807134946592379,-0.4241325857510657,-0.7337772907056433,-0.010335505604598595,-0.04965637905359807
0.3031015083435117,0.058152155898824144,0.1655193102596133,-0.41439824920541624,-0.8405515626390342,0.1202105689834599,-1.160457860487426
-1.3083419107953986,0.3129931467566477,-0.04645687598168512,-0.558482238503819,-1.5514935819543672,-0.03755858749009001,-0.08969322438897018
1.2566952742792343,0.12405606859341765,0.37135382255187754,-0.42349515370952745,-0.07017901965150251,0.0828472467925205,-1.3410417512791073
2.6904847812244825,-0.9424912486427175,0.6625879870449655,-1.0876363962473055,-0.5481370235638888,-0.5545207891274034,-1.3581603062935865
0.1570213386236702,-0.8245903532433685,0.6318835526970962,-0.7916998266117398,-0.48051823339788674,-0.17799946350543036,-0.31489759170589443
-0.34907376477975316,0.7918743095260554,0.010975659684749589,-0.9440016429730599,-1.2252238045080224,-1.1260332189592808,-0.12121468219319267
0.5916382536031958,-0.2060123944798623,0.47032558933145535,-1.034965418972996,0.06338277269143255,0.7056610659358573,-0.688185096113111
-0.3529394357428374,0.9710872193860786,-0.45408448693915593,-0.9892519386549185,0.06809095288377069,1.0288011915037394,-0.16850127819657557
0.40292593147434613,-0.17659223587761091,0.41153702638488837,-0.8951392468570508,-0.13750739925950406,1.0880875390405205,-0.7868839894522414
0.6732470098994514,-0.3513418054753623,0.6516166463016506,-1.21010151347404,-0.06043313084546245,1.0729274983937704,-0.9573737900060608
1.9401554686359452,-0.264662989807068,-0.6629662718263944,-0.9920200227946167,-0.8215517144552249,0.45837100907223544,0.5719844699718039
1.4229488024478156,-0.7877223653890838,0.7268050257442037,-1.1190715388686525,-0.04176173144113424,0.8971842702595538,-1.0978826062659013
-0.3432045615323674,0.6446836057989677,-0.24222713135018792,-0.37143233334182024,0.006630112592339203,0.729925080471466,-0.7673606864409594
0.21351592523352478,-0.07117092365105428,0.5044370193910235,-1.1696745880869275,0.032375195173587876,0.9421999747385927,-0.7050948585857703
-0.4851789109276318,0.535471455404284,-0.09407344999992544,-1.4118557779554142,-1.369705916690463,-0.00490917446343533,-0.13654668050025798
-0.4118781720223757,0.7830704065216477,-0.5502253519250918,0.2990812063546387,-0.12570715473768926,0.4842777503098827,-0.5957954400236413
-0.5885754167574242,-0.7484736236308517,0.9262410098575344,0.17456590783788453,0.8090838414349335,1.0654948925045464,-0.4351825735674525
-0.6204828723707484,0.2670343250467608,0.11589163976741576,0.17218598112673775,1.290011843776337,-0.23107734383978118,1.154678678349623
-1.3754850833314107,-0.23678014166385897,0.5252880038656691,0.3969472064731076,0.7767648421362735,1.1184953473727415,0.13273065274614312
-0.6347566383171215,-0.14110684141395294,0.18590469889910116,1.759602439318201,1.0333168390936085,-0.9118571493962857,0.4617756980147248
-0.20853219432444503,-0.870110583605468,-0.8843253512902929,2.4504132471379556,0.09962942282516284,1.0935070030700764,1.9784497709947975
-0.9340347177329857,0.4686442375369666,0.6480791009156504,-0.18339251640251195,1.5241557598111002,-0.6391166551736631,0.4317965810272441
-0.5683437250865091,0.23257815648234414,-0.12301828837176094,0.40205603902901166,1.0351611554604032,0.14527931786318368,1.4737452422748907
-0.9613771121354879,-0.7072773069346135,0.8710642464220908,1.1108804613053023,0.6487195816226939,0.5465055000503399,-0.3000823117266112
-1.2274704444906712,-0.493720349196299,1.0606651822176438,0.10677719654308628,0.9025025753282134,0.7789970536646076,-0.03278407671859594
-0.879532017796732,0.6822296350657789,0.30809868057511014,0.23005998570806876,1.226363916434522,-0.5738976768349744,1.0654740547665436
1.2822120311377756,1.5441140593680367,-0.8483510175735947,1.003489556119301,0.19564991552514654,-1.5269323433545956,0.7380034188824911
1.7813424683052173,1.7861598307999742,-1.4490414481415812,0.013538820872316623,-0.02971985135795218,-0.5035150694894611,2.5538156327471
1.5496478700048362,2.0804436469416068,-1.2147932776968815,-0.1838648326136962,0.11383071682725945,-0.6645564057775913,1.761507974550297
1.8180053025691796,1.6262234013482684,-0.934081965031664,-0.5561229311361547,0.3809054462198772,-0.7042827687302626,1.3839943167455269
-0.33605758356713183,3.341040338012153,-1.3001371879422978,-0.29141337020149455,0.15912813509214851,-0.5857028481001728,1.6204653192694658
-0.41266955004710565,3.5689282305952306,-1.4073808668120473,-0.2946510609800118,0.21554961962456187,-0.6898082378951634,1.572385875717193
1.0164415920224699,2.2111940950876323,-1.0567817931807586,-0.48259479172528247,0.3608210502085143,-0.5309929368997764,0.9461790122971524
-0.3162974558914186,3.1689157123769736,-1.144205046153433,-0.18921223182168437,0.17840507457513272,-0.767280130873363,1.6019146790287977
1.1547170328284915,1.836835324812152,-0.5561442499666244,-0.7106783436366371,0.43411511364407135,-0.732551050175329,0.8653415942640362
1.8138294557218615,1.8776889608113274,-1.0673036909519582,-0.5666812569875038,0.45132720935151227,-0.8129942122310685,1.2307261265133806
2.1222132688387334,-0.11937717131524044,1.249291977141252,-0.3376495752006979,-0.583028117668454,0.41491499243081015,0.29431607376824265
0.2740244308085236,0.6109707698322526,1.8558280322422818,-0.5250801286874726,-0.5570644365194576,0.023165032877654385,0.7407438051280466
0.753665632614236,0.30349634735210423,2.0498169630945875,-0.5818919707641111,-0.6596633843707359,0.05938545387166763,0.7356903235727841
1.108424261722287,-0.4936246689485947,2.706756268599256,-0.46203854527120125,-1.0705076089661434,0.21784858654900174,1.2118892137441297
-0.10449701654203582,0.656322267113925,1.707005313262448,-0.34663707776111624,-0.6993398523597163,0.3684902196954484,0.8538507879628161
0.7062417276005197,0.18057008200825014,1.9885995612111984,-0.5807614728225076,-0.5370123566922036,0.03912454383947973,0.7167955600919397
0.6400692208800832,-0.3062304857133414,2.7061070202079662,-0.5636551752479426,-1.1314091883436306,0.4924930403398356,1.256692301545084
1.4198804078212317,-0.13855763636834367,2.193214724909108,-0.581892793259475,-0.8370975117025451,0.16716516346245003,0.9503046880908875
0.9046774106721921,-0.3003930487465244,2.578175237886725,-0.5734628960630882,-1.0535137545344286,0.35914819883399796,1.3057625525275425
-1.218646544559959,1.030941801504339,1.8692761286428201,-0.3223972515871543,-0.746534976723468,0.21004780497483766,1.620668902433081
0.8845507120912366,-1.3215994877449981,0.657192201046571,2.045710863140379,0.755725756257344,-0.8791909463287967,-1.3881318357236796
-0.1317571625780024,-0.5356872121633101,-0.5523365426180803,0.7940666667519077,0.581272258726859,0.8996556812959047,1.600797779567109
-2.0851542714248192,-0.4740592732545588,-0.3874810127461555,1.6578926401041767,-0.8229924086912069,0.8847526612517519,2.5037391536187017
-0.04311247790952249,-0.4979599415646802,0.2743163961529335,-0.33975732827352395,1.1131931205762908,0.5889744402761121,0.2544422283041575
0.7215452207642601,-0.8112270366215001,-2.002930444266175,1.724918615096721,-0.07689083055814984,1.802759195364045,3.7507798691671694
-0.704467394769954,-0.24279624337238054,0.2690072951468493,0.2583655093546023,0.9474910264379495,0.404396092333416,0.2073798829687829
-1.030199676981204,-0.6986409806752651,0.7422397597086857,3.140067010927417,0.3247278961338697,-1.0576612263676124,-0.9765865542551115
0.32780332191952344,-0.9226340235927204,0.6253224014175267,0.05601375558082067,0.9753677943029837,0.3543451583738303,-0.21605731102969886
